2011/02/08 01:10:00,0.002,0,0,0
2011/02/08 01:20:00,0.002,0.001,0.001,0.001
2011/02/08 01:30:00,0.002,0.001,0.001,0.001
2011/02/08 01:40:00,0.002,0.001,0.001,0.001
2011/02/08 01:50:00,0.002,0.001,0.001,0
2011/02/08 02:00:00,0.002,0.001,0.001,0.001
2011/02/08 02:10:00,0.002,0,0,0
2011/02/08 02:20:00,0.002,0.001,0.001,0
2011/02/08 02:30:00,0.002,0.001,0.001,0
2011/02/08 02:40:00,0.002,0.001,0.001,0.001
2011/02/08 02:50:00,0.002,0.001,0.001,0.001
2011/02/08 03:00:00,0.002,0.001,0.001,0.001
2011/02/08 03:10:00,0.002,0.001,0.001,0.001
2011/02/08 03:20:00,0.002,0.001,0.001,0.001
2011/02/08 03:30:00,0.002,0.001,0.001,0.001
2011/02/08 03:40:00,0.002,0.001,0.001,0.001
2011/02/08 03:50:00,0.002,0.001,0.001,0.001
2011/02/08 04:00:00,0.002,0.001,0.001,0.001
2011/02/08 04:10:00,0.002,0.001,0.001,0.001
2011/02/08 04:20:00,0.002,0.001,0.001,0.001
2011/02/08 04:30:00,0.002,0.001,0.001,0.001
2011/02/08 04:40:00,0.002,0.001,0.001,0.001
2011/02/08 04:50:00,0.002,0.001,0.001,0.002
2011/02/08 05:00:00,0.002,0.002,0.001,0.003
2011/02/08 05:10:00,0.002,0.002,0.001,0.004
2011/02/08 05:20:00,0.002,0.002,0.001,0.003
2011/02/08 05:30:00,0.004,0.004,0.001,0.006
2011/02/08 05:40:00,0.006,0.005,0.002,0.009
2011/02/08 05:50:00,0.008,0.007,0.003,0.014
2011/02/08 06:00:00,0.012,0.008,0.003,0.014
2011/02/08 06:10:00,0.016,0.009,0.004,0.016
2011/02/08 06:20:00,0.014,0.013,0.005,0.025
2011/02/08 06:30:00,0.024,0.017,0.008,0.038
2011/02/08 06:40:00,0.034,0.019,0.009,0.043
2011/02/08 06:50:00,0.055,0.022,0.015,0.073
2011/02/08 07:00:00,0.053,0.02,0.015,0.075
2011/02/08 07:10:00,0.06,0.027,0.016,0.079
2011/02/08 07:20:00,0.091,0.035,0.017,0.086
2011/02/08 07:30:00,0.133,0.028,0.012,0.055
2011/02/08 07:40:00,0.148,0.034,0.013,0.067
2011/02/08 07:50:00,0.229,0.032,0.012,0.059
2011/02/08 08:00:00,0.259,0.032,0.013,0.059
2011/02/08 08:10:00,0.273,0.032,0.012,0.059
2011/02/08 08:20:00,0.343,0.038,0.015,0.069
2011/02/08 08:30:00,0.239,0.044,0.017,0.081
2011/02/08 08:40:00,0.214,0.051,0.019,0.093
2011/02/08 08:50:00,0.228,0.062,0.023,0.114
2011/02/08 09:00:00,0.222,0.062,0.023,0.111
2011/02/08 09:10:00,0.225,0.059,0.021,0.109
2011/02/08 09:20:00,0.269,0.075,0.027,0.139
2011/02/08 09:30:00,0.301,0.082,0.029,0.149
2011/02/08 09:40:00,0.327,0.07,0.026,0.12
2011/02/08 09:50:00,0.383,0.04,0.015,0.071
2011/02/08 10:00:00,0.399,0.062,0.022,0.107
2011/02/08 10:10:00,0.464,0.044,0.016,0.078
2011/02/08 10:20:00,0.568,0.042,0.015,0.073
2011/02/08 10:30:00,0.624,0.049,0.018,0.087
2011/02/08 10:40:00,0.738,0.069,0.024,0.118
2011/02/08 10:50:00,0.268,0.039,0.014,0.068
2011/02/08 11:00:00,0.351,0.028,0.01,0.049
2011/02/08 11:10:00,0.263,0.041,0.015,0.072
2011/02/08 11:20:00,0.279,0.066,0.023,0.113
2011/02/08 11:30:00,0.269,0.085,0.03,0.144
2011/02/08 11:40:00,0.353,0.046,0.017,0.081
2011/02/08 11:50:00,0.225,0.046,0.017,0.08
2011/02/08 12:00:00,0.167,0.05,0.018,0.086
2011/02/08 12:10:00,0.265,0.06,0.021,0.102
2011/02/08 12:20:00,0.378,0.063,0.022,0.107
2011/02/08 12:30:00,0.671,0.049,0.018,0.085
2011/02/08 12:40:00,0.309,0.045,0.016,0.077
2011/02/08 12:50:00,0.315,0.046,0.016,0.079
2011/02/08 13:00:00,0.336,0.048,0.017,0.082
2011/02/08 13:10:00,0.505,0.067,0.024,0.113
2011/02/08 13:20:00,0.402,0.071,0.025,0.12
2011/02/08 13:30:00,0.338,0.076,0.027,0.13
2011/02/08 13:40:00,0.296,0.077,0.027,0.13
2011/02/08 13:50:00,0.289,0.089,0.032,0.149
