8/11/2011 6:50,0,15.34,81.2,11,95.9,0,0,0
8/11/2011 7:00,0,16.41,75.44,11.84,94.1,0,0,0
8/11/2011 7:10,0,17.58,71.78,13.63,92.2,0,0,0
8/11/2011 7:20,0,18.35,69.04,15.13,90.3,0,0,0
8/11/2011 7:30,0,19.19,65.86,17.02,83.1,0,0,0
8/11/2011 7:40,0,18.99,64.74,18.07,75.77,0,0,0
8/11/2011 7:50,0,19.92,62.56,19.15,77.18,0,0,0
8/11/2011 8:00,0,20.3,61.76,20.31,68.73,0,0,0
8/11/2011 8:10,0,19.85,59.42,20.78,69.17,0,0,0
8/11/2011 8:20,0,20.13,58.22,20.97,67.54,0,0,0
8/11/2011 8:30,0,20.89,59.84,21.23,67.68,0,0,0
8/11/2011 8:40,0,21.49,57.94,22.06,64.3,0,0,0
8/11/2011 8:50,0,21.87,52.75,22.72,62.54,0,0,0
8/11/2011 9:00,0,22.17,57.82,23.08,60.2,0,0,0
8/11/2011 9:10,0,22.88,55.27,23.88,58.11,0,0,0
8/11/2011 9:20,0,24.11,49.26,23.83,59.13,0,0,0
8/11/2011 9:30,0,23.54,46.97,24.66,61.25,0,0,0
8/11/2011 9:40,0,24.13,50.38,25.17,61.07,0,0,0
8/11/2011 9:50,0,24.42,51.01,24.21,55.81,0,0,0
8/11/2011 10:00,0,25,50.79,24.74,59.7,0,0,0
8/11/2011 10:10,0,25.45,49.9,25.28,54.71,0,0,0
8/11/2011 10:20,0,26.39,48.06,25.28,53.93,0,0,0
8/11/2011 10:30,0,25.59,48.86,25.41,56.72,0,0,0
8/11/2011 10:40,0,25.51,47.9,26.93,57.45,0,0,0
8/11/2011 10:50,0,24.78,47.27,26.38,53.84,0,0,0
8/11/2011 11:00,0,25.13,47.49,26.04,57.34,0,0,0
8/11/2011 11:10,0,25.88,44.81,26.45,57.06,0,0,0
8/11/2011 11:20,0,25.79,42.34,25.84,49.21,0,0,0
8/11/2011 11:30,0,26.08,39.31,26.68,55.65,0,0,0
8/11/2011 11:40,0,26.59,41.19,27.38,51.62,0,0,0
8/11/2011 11:50,0,26.69,39.37,27.42,48.35,0,0,0
8/11/2011 12:00,0,26.59,38.71,27.04,47.35,0,0,0
8/11/2011 12:10,0,26.42,35.49,26.58,47.63,0,0,0
8/11/2011 12:20,0,26.84,33.86,26.65,43.62,0,0,0
8/11/2011 12:30,0,27.23,36.15,27.08,51.23,0,0,0
8/11/2011 12:40,0,27.85,32.84,28.26,48.87,0,0,0
8/11/2011 12:50,0,27.27,30.81,28.37,44.94,0,0,0
8/11/2011 13:00,0,28.06,36.14,28.48,40.11,0,0,0
8/11/2011 13:10,0,28.66,32.9,28.41,39.78,0,0,0
8/11/2011 13:20,0,28.18,33.9,27.54,43.99,0,0,0
8/11/2011 13:30,0,27.89,31.73,27.23,40.5,0,0,0
8/11/2011 13:40,0,28.63,28.65,28.54,45,0,0,0
8/11/2011 13:50,0,28.35,30.39,28.1,37.3,0,0,0
8/11/2011 14:00,0,28.85,29.77,28.33,37.37,0,0,0
8/11/2011 14:10,0,28.66,29.46,28.21,38.2,0,0,0
8/11/2011 14:20,0,28.54,31.11,27.88,39.35,0,0,0
8/11/2011 14:30,0,29.18,28.39,28.77,38.39,0,0,0
8/11/2011 14:40,0,29.32,28.13,29.14,45.41,0,0,0
8/11/2011 14:50,0,29.69,28.57,29.63,38.94,0,0,0
8/11/2011 15:00,0,29.46,29.11,28.71,39.13,0,0,0
8/11/2011 15:10,0,29.18,27.49,27.99,37.7,0,0,0
8/11/2011 15:20,0,28.89,26.46,28.11,32.16,0,0,0
8/11/2011 15:30,0,28.69,25.09,27.66,34.4,0,0,0
8/11/2011 15:40,0,28.24,27.32,27.25,29.76,0,0,0
8/11/2011 15:50,0,28.43,25.88,27.41,37.35,0,0,0
8/11/2011 16:00,0,28.1,26.75,27.11,35.79,0,0,0
8/11/2011 16:10,0,29.21,28.41,27.87,36.63,0,0,0
8/11/2011 16:20,0,28.77,27.95,27.6,33.58,0,0,0
8/11/2011 16:30,0,27.67,28.09,26.7,40.8,0,0,0
8/11/2011 16:40,0,26.19,29.08,25.11,40.38,0,0,0
8/11/2011 16:50,0,25.7,31.2,24.42,40.35,0,0,0
8/11/2011 17:00,0,27.31,32.87,25.68,41.78,0,0,0
8/11/2011 17:10,0,28.18,30.47,26.64,44.74,0,0,0
8/11/2011 17:20,0,27.88,29.04,26.45,50.28,0,0,0
8/11/2011 17:30,0,27.28,33.26,25.71,47.03,0,0,0
8/11/2011 17:40,0,26.91,38.34,25.19,56.12,0,0,0
8/11/2011 17:50,0,26.54,35.17,24.86,49.35,0,0,0
8/11/2011 18:00,0,25.43,35.52,23.89,53.42,0,0,0
8/11/2011 18:10,0,24.35,41.93,23.16,56.18,0,0,0
8/11/2011 18:20,0,23.31,49.33,22.28,65.74,0,0,0
8/11/2011 18:30,0,22.9,52.12,21.93,71.88,0,0,0
8/11/2011 18:40,0,22.6,54.31,21.43,65.81,0,0,0
8/11/2011 18:50,0,22.13,56.62,21.03,74.49,0,0,0
8/11/2011 19:00,0,21.74,59.54,20.5,76.52,0,0,0
8/11/2011 19:10,0,21.32,60.38,20.04,75.05,0,0,0
8/11/2011 19:20,0,20.83,65.48,19.64,76.18,0,0,0
8/11/2011 19:30,0,20.03,72.92,19.08,79.01,0,0,0
8/11/2011 19:40,0,19.49,69.68,18.6,81.4,0,0,0
8/11/2011 19:50,0,19.4,69.65,18.22,85,0,0,0
8/11/2011 20:00,0,19.33,72.61,17.92,86.3,0,0,0
8/11/2011 20:10,0,19.03,77.51,17.71,85.5,0,0,0
8/11/2011 20:20,0,18.42,77.96,17.55,84.7,0,0,0
8/11/2011 20:30,0,18.05,79.58,17.46,83.2,0,0,0
8/11/2011 20:40,0,17.74,74.7,17.34,80.8,0,0,0
