		Putz	90degreen	Gruenwand	Efeu	Optigruen														
21.06.2012	13:40:00	0.79481342	0.352541955	0.483038943	0.992761612	0.30596066														
21.06.2012	13:50:00	0.782050599	0.330557156	0.478945917	0.995326814	0.313567285														
21.06.2012	14:00:00	0.76444995	0.310968875	0.469784494	0.988916884	0.308367327														
21.06.2012	14:10:00	0.761843769	0.292741939	0.474869475	0.98852328	0.313146196														
21.06.2012	14:20:00	0.755307077	0.281369472	0.470981615	0.985673665	0.307381078														
21.06.2012	14:30:00	0.745483092	0.269732237	0.473254218	0.981109481	0.305885498														
21.06.2012	14:40:00	0.736195267	0.262840851	0.469861914	0.978010153	0.308664979														
21.06.2012	14:50:00	0.727067841	0.25662325	0.467492862	0.981374508	0.306746196														
21.06.2012	15:00:00	0.716298662	0.250480048	0.46120372	0.979033482	0.308959962														
22.06.2012	13:00:00	0.674459964	0.29312738	0.488959371	0.978509138	0.305670237														
22.06.2012	13:10:00	0.716771002	0.330497475	0.505869142	0.978922476	0.301792331														
22.06.2012	13:20:00	0.76802941	0.357395214	0.513583708	0.98875449	0.295337722														
22.06.2012	13:30:00	0.775941209	0.348314942	0.519436513	1.000390544	0.301141789														
22.06.2012	13:40:00	0.751766661	0.329897775	0.495575472	0.997363004	0.306966365														
22.06.2012	13:50:00	0.710027189	0.311702292	0.486971731	0.998894745	0.296436449														
22.06.2012	14:00:00	0.725728036	0.307321611	0.489604011	0.996347843	0.303604898														
22.06.2012	14:10:00	0.764354101	0.304899564	0.506919971	0.996526696	0.314508895														
22.06.2012	14:20:00	0.760579677	0.286369926	0.493707415	0.987516046	0.307955622														
22.06.2012	14:30:00	0.753640653	0.270928262	0.477758753	0.965785026	0.308664979														
22.06.2012	14:40:00	0.750499361	0.265558325	0.481021594	0.997743316	0.30822568														
22.06.2012	14:50:00	0.740474324	0.260581306	0.471563917	0.997882638	0.304339307														
22.06.2012	15:00:00	0.746510799	0.253698561	0.470033584	1.007908561	0.30932499														
23.06.2012	13:00:00	0.786458415	0.360583471	0.547690382	0.976577921	0.28827645														
23.06.2012	13:10:00	0.804671081	0.367158528	0.552100466	0.982360198	0.284854656														
23.06.2012	13:20:00	0.804996494	0.35438008	0.550822405	1.00031824	0.289601771														
23.06.2012	13:30:00	0.78573614	0.344938559	0.538896671	1.006335807	0.302146661														
23.06.2012	13:40:00	0.77890235	0.341026686	0.535396853	1.010792616	0.309597843														
23.06.2012	13:50:00	0.7837598	0.331168285	0.531241889	1.004779798	0.313765062														
23.06.2012	14:00:00	0.773529805	0.310137471	0.525219713	1.007211873	0.315322981														
23.06.2012	14:10:00	0.763895653	0.297050009	0.506166237	0.999307454	0.313404958														
23.06.2012	14:20:00	0.768662328	0.287813047	0.499610692	0.987528954	0.308703606														
23.06.2012	14:30:00	0.765012459	0.274429954	0.498823953	0.995603986	0.311708168														
23.06.2012	14:40:00	0.758410829	0.267336138	0.486477344	0.998033711	0.309187255														
23.06.2012	14:50:00	0.747462901	0.259110713	0.483352878	0.993809994	0.304880136														
23.06.2012	15:00:00	0.739999878	0.245632248	0.455297396	0.918819278	0.307371358														
24.06.2012	13:00:00	0.813202221	0.376987969	0.552156924	0.897536089	0.259458674														
24.06.2012	13:10:00	0.851886756	0.385454224	0.587667581	0.976214372	0.26232378														
24.06.2012	13:20:00	0.837378503	0.368785933	0.5685724	0.997570356	0.283364571														
24.06.2012	13:30:00	0.821049622	0.365065724	0.560991434	0.999648628	0.292067912														
24.06.2012	13:40:00	0.811802756	0.350730318	0.554468278	1.001436908	0.30652327														
24.06.2012	13:50:00	0.821771448	0.339775608	0.557975351	1.02333514	0.315662038														
24.06.2012	14:00:00	0.786669635	0.307156898	0.533189415	0.998626049	0.317249598														
24.06.2012	14:10:00	0.773593398	0.295820882	0.53326182	1.007852478	0.313224825														
24.06.2012	14:20:00	0.764410087	0.282740976	0.515346462	0.990139019	0.312529766														
24.06.2012	14:30:00	0.755683039	0.280258373	0.518803054	1.028222625	0.314169361														
24.06.2012	14:40:00	0.749228509	0.270854251	0.509497212	0.996480062	0.314011322														
24.06.2012	14:50:00	0.717440256	0.261515603	0.49761145	0.988283369	0.310465064														
24.06.2012	15:00:00	0.709002619	0.251736708	0.477696079	0.951328328	0.309066573														
25.06.2012	13:00:00	0.644294897	0.307470004	0.536115667	0.946157529	0.30230506														
25.06.2012	13:10:00	0.652273781	0.293984477	0.533105895	0.952273044	0.289046066														
25.06.2012	13:20:00	0.67085708	0.306906872	0.539414841	0.974248575	0.307237777														
25.06.2012	13:30:00	0.671718257	0.311398192	0.551109471	0.970853981	0.292250568														
25.06.2012	13:40:00	0.681826639	0.302139387	0.544651878	0.966141098	0.290831876														
25.06.2012	13:50:00	0.680945156	0.31567564	0.539414841	0.974248575	0.296264999														
25.06.2012	14:00:00	0.659823246	0.2992342	0.519436513	0.954918247	0.291235809														
25.06.2012	14:10:00	0.655724965	0.303983949	0.519436513	0.976457756	0.285292221														
25.06.2012	14:20:00	0.632986116	0.308886916	0.527814522	0.992207075	0.289893709														
25.06.2012	14:30:00	0.635548812	0.294630597	0.503453851	0.974248575	0.276513999														
25.06.2012	14:40:00	0.625095707	0.283485032	0.492097749	0.97607987	0.275907609														
25.06.2012	14:50:00	0.660118998	0.296149311	0.506048974	0.988596861	0.308821477														
25.06.2012	15:00:00	0.657910715	0.283718353	0.519436513	0.99177474	0.288462135														
26.06.2012	13:00:00	0.782728537	0.352781373	0.500299379	0.971318505	0.283790683														
26.06.2012	13:10:00	0.841513705	0.386888663	0.558787764	1.084372873	0.282410482														
26.06.2012	13:20:00	0.791787896	0.35908104	0.498659053	1.019249581	0.289571605														
26.06.2012	13:30:00	0.734135451	0.317260357	0.47875775	1.02455401	0.288729477														
26.06.2012	13:40:00	0.852865503	0.344923723	0.487600082	0.976643042	0.302777874														
26.06.2012	13:50:00	0.787756073	0.323496433	0.484339452	0.972576763	0.305853823														
26.06.2012	14:00:00	0.709696174	0.294630597	0.443518869	0.992805691	0.291875888														
26.06.2012	14:10:00	0.790804308	0.294104471	0.467492862	1.002879554	0.308115599														
26.06.2012	14:20:00	0.784104159	0.277672509	0.464206445	0.928508057	0.310612533														
26.06.2012	14:30:00	0.776876289	0.277365034	0.462492938	0.990126322	0.309702251														
26.06.2012	14:40:00	0.78075195	0.271076596	0.45854563	1.00421521	0.30576774														
26.06.2012	14:50:00	0.826213456	0.25662325	0.441313262	0.958215227	0.306746196														
26.06.2012	15:00:00	0.785484624	0.259617278	0.464200659	0.998947835	0.307995053														
27.06.2012	13:00:00	0.802532179	0.365942461	0.61786477	0.962281009	0.276660769														
27.06.2012	13:10:00	0.819441215	0.361043232	0.62076921	0.996608379	0.275002994														
27.06.2012	13:20:00	0.818522639	0.356534366	0.61544938	0.996087734	0.286809733														
27.06.2012	13:30:00	0.776516406	0.332982418	0.579972348	1.020292547	0.292799911														
27.06.2012	13:40:00	0.788551304	0.334187483	0.586030938	1.010331856	0.298703394														
27.06.2012	13:50:00	0.787980102	0.329630451	0.575132302	0.988386333	0.311052241														
27.06.2012	14:00:00	0.730603602	0.282247106	0.489948851	0.932312735	0.300864941														
27.06.2012	14:10:00	0.745887148	0.307546261	0.568133686	1.042871243	0.301637088														
27.06.2012	14:20:00	0.757578169	0.300172238	0.578870472	1.077650686	0.309886378														
27.06.2012	14:30:00	0.754159957	0.278357395	0.516416534	0.967775163	0.313489708														
27.06.2012	14:40:00	0.766109813	0.279612285	0.531677333	1.001057523	0.306922984														
27.06.2012	14:50:00	0.769703574	0.267240606	0.521886686	0.995694299	0.306150851														
27.06.2012	15:00:00	0.776198962	0.25594875	0.507185652	1.004228821	0.306150851														
28.06.2012	13:00:00	0.739243619	0.314983369	0.479795306	0.980841235	0.299556832														
28.06.2012	13:10:00	0.817895871	0.36149098	0.517693438	1.074662499	0.291515038														
28.06.2012	13:20:00	0.745212137	0.319183147	0.485825915	1.000446856	0.305430496														
28.06.2012	13:30:00	0.760564713	0.343307454	0.498296655	0.988813753	0.313489708														
28.06.2012	13:40:00	0.688511213	0.311398192	0.494098147	0.970853981	0.316604782														
28.06.2012	13:50:00	0.663921527	0.2992342	0.480014992	0.969277919	0.320953749														
28.06.2012	14:00:00	0.684208018	0.2992342	0.482102014	0.983817088	0.318279134														
28.06.2012	14:10:00	0.750557282	0.306193135	0.489236716	0.999333049	0.313489708														
28.06.2012	14:20:00	0.788164152	0.296984319	0.48770402	1.010089621	0.315322981														
28.06.2012	14:30:00	0.771634435	0.283556782	0.479206806	1.017999406	0.31388643														
28.06.2012	14:40:00	0.744467955	0.287603189	0.47905629	1.016543062	0.317551412														
28.06.2012	14:50:00	0.735285073	0.286224017	0.470033584	0.99315868	0.30932499														
28.06.2012	15:00:00	0.720094297	0.285507861	0.464633578	0.995955293	0.31146582														
29.06.2012	13:00:00	0.898058105	0.408319577	0.515962022	0.956094875	0.260484202														
29.06.2012	13:10:00	0.887927571	0.394113337	0.505975506	0.981886413	0.264852077														
29.06.2012	13:20:00	0.878579098	0.377625131	0.500414895	0.998947835	0.278461281														
29.06.2012	13:30:00	0.858254975	0.364717585	0.49857272	1.002392678	0.290429062														
29.06.2012	13:40:00	0.848344174	0.354195584	0.49492229	1.001587183	0.298028481														
29.06.2012	13:50:00	0.862310161	0.348622369	0.510611136	1.027622804	0.312644267														
29.06.2012	14:00:00	0.841167546	0.319544214	0.486531033	0.994715982	0.304978675														
29.06.2012	14:10:00	0.829782413	0.305050848	0.484657827	0.99258525	0.310555679														
29.06.2012	14:20:00	0.820323951	0.292530379	0.476061978	0.987571148	0.311148645														
29.06.2012	14:30:00	0.816318684	0.281913258	0.475890937	0.993139053	0.310917271														
29.06.2012	14:40:00	0.809097923	0.270494192	0.471014466	0.988140202	0.310275438														
29.06.2012	14:50:00	0.797877616	0.26358536	0.468336712	0.983041433	0.308208293														
29.06.2012	15:00:00	0.791966266	0.2522043	0.464263205	0.981219513	0.310421588														
30.06.2012	13:00:00	0.881101763	0.410139183	0.563933697	0.948943418	0.251376363														
30.06.2012	13:10:00	0.872672268	0.392915424	0.561275625	0.978901956	0.264047056														
30.06.2012	13:20:00	0.86303634	0.373417609	0.546927582	0.992857382	0.275358648														
30.06.2012	13:30:00	0.847673546	0.366853357	0.546420228	1.000999742	0.287885787														
30.06.2012	13:40:00	0.83435349	0.353774424	0.541186318	0.998244846	0.295129884														
30.06.2012	13:50:00	0.821519062	0.337318553	0.541866726	0.995125331	0.299556832														
30.06.2012	14:00:00	0.812090149	0.322252216	0.539414841	0.989712839	0.307237777														
30.06.2012	14:10:00	0.803496793	0.302281392	0.537950035	0.983886181	0.305047691														
30.06.2012	14:20:00	0.796647169	0.290310715	0.529763283	0.981996079	0.309681019														
30.06.2012	14:30:00	0.788729292	0.280567416	0.525819004	0.978195032	0.311448502														
30.06.2012	14:40:00	0.777433326	0.269421199	0.513207109	0.974762149	0.309505214														
30.06.2012	14:50:00	0.771894924	0.260923939	0.505506987	0.976656506	0.305776005														
30.06.2012	15:00:00	0.763726724	0.25346897	0.502849465	0.973079009	0.307108685														
01.07.2012	13:00:00	0.913887186	0.430552806	0.65583531	1.028317869	0.269385641														
01.07.2012	13:10:00	0.861735372	0.388813865	0.610420616	0.996853979	0.267120742														
01.07.2012	13:20:00	0.844710772	0.378732241	0.593087959	1.009977947	0.277201845														
01.07.2012	13:30:00	0.844728043	0.368804056	0.589276717	1.018692088	0.293683169														
01.07.2012	13:40:00	0.82942413	0.35349947	0.56922706	1.02184325	0.302661048														
01.07.2012	13:50:00	0.822250802	0.338701541	0.56614843	1.015301188	0.301711917														
01.07.2012	14:00:00	0.811122799	0.322462426	0.54967768	1.012061876	0.307763869														
01.07.2012	14:10:00	0.801284602	0.309552621	0.53902733	1.009943028	0.309886378														
01.07.2012	14:20:00	0.792490458	0.29312738	0.529507221	1.004356549	0.311783642														
01.07.2012	14:30:00	0.784175198	0.281081049	0.521469533	1.002029776	0.310694953														
01.07.2012	14:40:00	0.774088878	0.275002429	0.5062305	1.001769722	0.310275438														
01.07.2012	14:50:00	0.771283053	0.265985956	0.502405808	1.001881439	0.31101529														
01.07.2012	15:00:00	0.764467967	0.259833256	0.494943511	0.998022816	0.314481372														
02.07.2012	13:00:00	0.885228703	0.41705115	0.70856932	0.970853981	0.250500487														
02.07.2012	13:10:00	0.877686818	0.39770424	0.687050213	1.000038816	0.258403657														
02.07.2012	13:20:00	0.86266405	0.380203454	0.659989923	1.016411434	0.273125347														
02.07.2012	13:30:00	0.853155199	0.364285113	0.628828714	1.022658443	0.284904596														
02.07.2012	13:40:00	0.850207029	0.350617851	0.607976828	1.023453049	0.295018092														
02.07.2012	13:50:00	0.829122658	0.337165296	0.58710958	1.019334526	0.302369573														
02.07.2012	14:00:00	0.816182167	0.32235384	0.56759619	1.014496624	0.304185746														
02.07.2012	14:10:00	0.806377434	0.299858906	0.551426862	1.008534687	0.306436008														
02.07.2012	14:20:00	0.80008813	0.288589505	0.531241889	1.004779798	0.307844966														
02.07.2012	14:30:00	0.789648454	0.279510665	0.515034509	1.001769722	0.310275438														
02.07.2012	14:40:00	0.779655811	0.269792553	0.505962758	1.000142225	0.310810309														
02.07.2012	14:50:00	0.773251055	0.257801772	0.49546252	0.998991396	0.307237777														
02.07.2012	15:00:00	0.762075016	0.251776355	0.483882428	0.996786642	0.310058825														
03.07.2012	13:00:00	0.811459644	0.35908104	0.576017991	0.988663478	0.288858374														
03.07.2012	13:10:00	0.795558893	0.34681561	0.553392611	1.003756357	0.296381318														
03.07.2012	13:20:00	0.768921282	0.331997069	0.537446173	0.997106337	0.29518374														
03.07.2012	13:30:00	0.733219734	0.310892675	0.516063549	0.994733703	0.311227878														
03.07.2012	13:40:00	0.719248321	0.309921136	0.500885209	0.985432551	0.307580676														
03.07.2012	13:50:00	0.723749976	0.301590375	0.496941231	0.990139019	0.306632978														
03.07.2012	14:00:00	0.746662498	0.2992342	0.505397689	1.002460407	0.313725061														
03.07.2012	14:10:00	0.760678111	0.298386511	0.51649353	1.009733145	0.313983082														
03.07.2012	14:20:00	0.749326084	0.286962766	0.508785607	1.010250551	0.311841497														
03.07.2012	14:30:00	0.730603602	0.292700702	0.500156119	1.003421334	0.313946025														
03.07.2012	14:40:00	0.710368712	0.278651954	0.482333905	0.976457756	0.316991357														
03.07.2012	14:50:00	0.728469454	0.277860329	0.480014992	1.001587183	0.307580676														
03.07.2012	15:00:00	0.731059659	0.268974562	0.472745591	1.006306514	0.311337157														
04.07.2012	13:00:00	0.887256718	0.419544858	0.562276638	0.98237927	0.247057181														
04.07.2012	13:10:00	0.874128657	0.397728216	0.534905626	1.009588537	0.244152904														
04.07.2012	13:20:00	0.856440778	0.369785353	0.494098147	1.024790313	0.267896354														
04.07.2012	13:30:00	0.835326105	0.357907573	0.49270081	1.028828328	0.28634109														
04.07.2012	13:40:00	0.829228834	0.343646089	0.477729932	1.034525338	0.291539496														
04.07.2012	13:50:00	0.819504066	0.333253866	0.466408192	1.028499076	0.298861805														
04.07.2012	14:00:00	0.810979586	0.321952632	0.461408356	1.024364864	0.305405013														
04.07.2012	14:10:00	0.769512533	0.295043245	0.432136259	1.003487728	0.293683169														
04.07.2012	14:20:00	0.792259479	0.285765733	0.443706532	1.012652	0.304832784														
04.07.2012	14:30:00	0.780771716	0.268113843	0.425418504	1.027693069	0.305547969														
04.07.2012	14:40:00	0.758870024	0.262102949	0.41517006	1.012514161	0.298827984														
04.07.2012	14:50:00	0.778263568	0.260761232	0.429926471	1.024203668	0.304906061														
04.07.2012	15:00:00	0.760986078	0.231665187	0.420664205	1.004494469	0.305151272														
05.07.2012	13:00:00	0.883143359	0.406028031	0.487315881	0.959002888	0.243456083														
05.07.2012	13:10:00	0.86448852	0.390056082	0.477947974	0.988477674	0.248833151														
05.07.2012	13:20:00	0.850513852	0.37316265	0.467492862	1.011089908	0.255504357														
05.07.2012	13:30:00	0.840886646	0.353194466	0.421509958	1.013416258	0.278276839														
05.07.2012	13:40:00	0.8272673	0.329768302	0.333923473	1.010818402	0.282744969														
05.07.2012	13:50:00	0.818509834	0.323647247	0.430442146	1.012206312	0.293272423														
05.07.2012	14:00:00	0.818934042	0.305825262	0.432482383	1.008276767	0.296917565														
05.07.2012	14:10:00	0.803743216	0.290470019	0.391207416	1.006859406	0.300810208														
05.07.2012	14:20:00	0.798510046	0.283298651	0.391882577	1.009935336	0.301329358														
05.07.2012	14:30:00	0.789648454	0.270494192	0.391778387	1.005177102	0.304634067														
05.07.2012	14:40:00	0.783862587	0.262637212	0.40359096	0.995776165	0.301711917														
05.07.2012	14:50:00	0.775468512	0.260923939	0.408449646	1.004829289	0.305776005														
05.07.2012	15:00:00	0.768971622	0.251776355	0.401934598	0.972622117	0.305057876														
06.07.2012	13:00:00	0.895804912	0.411849222	0.544570538	0.979237047	0.236209689														
06.07.2012	13:10:00	0.883287412	0.393729211	0.530542886	1.011790109	0.246346079														
06.07.2012	13:20:00	0.870027806	0.377216446	0.524158663	1.025280644	0.254169433														
06.07.2012	13:30:00	0.859677409	0.354400282	0.509279933	1.031008468	0.276127806														
06.07.2012	13:40:00	0.842308524	0.335764089	0.497849541	1.029196918	0.287885787														
06.07.2012	13:50:00	0.826213456	0.323028727	0.490022639	1.02455401	0.295947714														
06.07.2012	14:00:00	0.815098477	0.305943487	0.476926574	1.018248911	0.302243441														
06.07.2012	14:10:00	0.807676616	0.291561528	0.474485277	1.012909233	0.30083699														
06.07.2012	14:20:00	0.801863669	0.282204611	0.470343428	1.01130623	0.304427675														
06.07.2012	14:30:00	0.791392199	0.27057192	0.4567459	1.00864323	0.304147742														
06.07.2012	14:40:00	0.782058933	0.260203652	0.444626363	1.002991934	0.303898236														
06.07.2012	14:50:00	0.77137628	0.254216666	0.438533127	1.002330582	0.307509669														
06.07.2012	15:00:00	0.763040778	0.246791093	0.429740002	1.001032041	0.308821477														
07.07.2012	13:00:00	0.91302574	0.407652389	0.56742793	0.983325426	0.238777185														
07.07.2012	13:10:00	0.897764622	0.391155817	0.54235283	1.011089908	0.234946535														
07.07.2012	13:20:00	0.887871177	0.378732241	0.537267916	1.031581754	0.25037586														
07.07.2012	13:30:00	0.869698375	0.358086356	0.524472601	1.037476421	0.265535142														
07.07.2012	13:40:00	0.85708999	0.333167975	0.506048974	1.030565595	0.277939329														
07.07.2012	13:50:00	0.841327117	0.315290669	0.490297392	1.032635598	0.292250568														
07.07.2012	14:00:00	0.828053575	0.303899321	0.478945917	1.027564119	0.293552352														
07.07.2012	14:10:00	0.81931397	0.289863609	0.468468839	1.019866537	0.293928416														
07.07.2012	14:20:00	0.810577943	0.276583006	0.460974037	1.019994453	0.298363379														
07.07.2012	14:30:00	0.802719235	0.266616254	0.454199226	1.020421494	0.298137132														
07.07.2012	14:40:00	0.796654336	0.263200762	0.456886567	1.016755058	0.30321634														
07.07.2012	14:50:00	0.755048011	0.261515603	0.432136259	0.995885549	0.289487695														
07.07.2012	15:00:00	0.720857378	0.257060252	0.439255038	1.032161722	0.301567281														
08.07.2012	13:00:00	0.921317163	0.42194175	0.580162005	0.989267824	0.237059364														
08.07.2012	13:10:00	0.906169597	0.401552991	0.565515559	1.015553123	0.241578091														
08.07.2012	13:20:00	0.888659822	0.389700354	0.550391306	1.036150582	0.252533376														
08.07.2012	13:30:00	0.793095195	0.32322344	0.473410493	0.992453341	0.278069633														
08.07.2012	13:40:00	0.847528545	0.335259939	0.511140844	1.035801662	0.28704463														
08.07.2012	13:50:00	0.829055934	0.318451075	0.493226414	1.029153803	0.295434491														
08.07.2012	14:00:00	0.819090926	0.30439341	0.483613306	1.025540603	0.303430412														
08.07.2012	14:10:00	0.810689613	0.294861258	0.478228606	1.023643821	0.300182212														
08.07.2012	14:20:00	0.791466161	0.272946336	0.467492862	1.011189376	0.302356429														
08.07.2012	14:30:00	0.778161111	0.261829925	0.458565047	1.011459459	0.306837728														
08.07.2012	14:40:00	0.768895771	0.251133948	0.44692634	0.985787899	0.309187255														
08.07.2012	14:50:00	0.774146937	0.250106197	0.457414243	1.005177102	0.312969825														
08.07.2012	15:00:00	0.731011906	0.246283292	0.423244566	0.945611051	0.308186041														
09.07.2012	13:00:00	0.815342226	0.352781373	0.479795306	0.999886696	0.268024534														
09.07.2012	13:10:00	0.889536385	0.401891188	0.528915282	1.036726456	0.240520084														
09.07.2012	13:20:00	0.887715301	0.396737479	0.518706968	1.057130075	0.260850051														
09.07.2012	13:30:00	0.869406921	0.37865561	0.526399469	1.067158532	0.273054485														
09.07.2012	13:40:00	0.855423023	0.344572715	0.507631138	1.06457393	0.287453526														
09.07.2012	13:50:00	0.834063465	0.329797313	0.483038943	1.061524322	0.298845296														
09.07.2012	14:00:00	0.821623381	0.313863428	0.483075957	1.053425603	0.306213651														
09.07.2012	14:10:00	0.808064416	0.300486226	0.464558806	1.04849645	0.307077088														
09.07.2012	14:20:00	0.805070198	0.287453326	0.469333385	1.043563786	0.306632978														
09.07.2012	14:30:00	0.782810123	0.273970525	0.456090597	1.035351274	0.309111178														
09.07.2012	14:40:00	0.790740964	0.26122771	0.455784633	1.032509288	0.310810309														
09.07.2012	14:50:00	0.770138832	0.255017463	0.437772525	1.032119993	0.308821477														
09.07.2012	15:00:00	0.760445221	0.246136257	0.434155892	1.029181331	0.312969825														
10.07.2012	13:00:00	0.833911097	0.356850723	0.479107592	0.899040389	0.204666159														
10.07.2012	13:10:00	0.913470323	0.410829793	0.570865871	1.044986096	0.21750001														
10.07.2012	13:20:00	0.900522288	0.401411732	0.548734	1.070145866	0.228320756														
10.07.2012	13:30:00	0.881977174	0.375897508	0.534461536	1.076619441	0.255819884														
10.07.2012	13:40:00	0.855940739	0.344527714	0.516214202	1.07302032	0.275027365														
10.07.2012	13:50:00	0.849110827	0.32618601	0.507440289	1.069712722	0.283645038														
10.07.2012	14:00:00	0.833305417	0.303087001	0.491569748	1.059965725	0.295699877														
10.07.2012	14:10:00	0.826213456	0.298641657	0.481378789	1.056928794	0.30845456														
10.07.2012	14:20:00	0.814521756	0.275521301	0.476313482	1.048039371	0.310860864														
10.07.2012	14:30:00	0.803263082	0.265985956	0.46497946	1.040844676	0.311367317														
10.07.2012	14:40:00	0.792079638	0.258660071	0.46551196	1.069491399	0.31098061														
10.07.2012	14:50:00	0.778246087	0.249598195	0.454199226	1.037571435	0.312334138														
10.07.2012	15:00:00	0.780068556	0.254667404	0.47246619	1.164508366	0.286809733														
11.07.2012	13:00:00	0.77817779	0.334028875	0.478364789	1.001436908	0.278657518														
11.07.2012	13:10:00	0.869698375	0.384979673	0.519436513	1.026338725	0.254010179														
11.07.2012	13:20:00	0.85197071	0.367405061	0.49888327	1.063029021	0.272977449														
11.07.2012	13:30:00	0.801381904	0.340113189	0.472602074	1.02824674	0.286461452														
11.07.2012	13:40:00	0.759065366	0.296062106	0.446017925	1.022936414	0.296381318														
11.07.2012	13:50:00	0.709063787	0.285835654	0.441908676	1.044183974	0.2980665														
11.07.2012	14:00:00	0.801204753	0.300576058	0.482167526	1.058816597	0.302243441														
11.07.2012	14:10:00	0.785144366	0.289318057	0.464758986	1.036919536	0.309483667														
11.07.2012	14:20:00	0.773675493	0.275253759	0.45201836	1.033896447	0.313125609														
11.07.2012	14:30:00	0.746888723	0.262669423	0.425523428	1.001667755	0.306280053														
11.07.2012	14:40:00	0.766352449	0.255397343	0.439205077	1.008378303	0.319590888														
11.07.2012	14:50:00	0.748251883	0.254446435	0.451267513	1.040063942	0.318400971														
11.07.2012	15:00:00	0.706279245	0.247109533	0.399630995	0.922168928	0.309219956														
12.07.2012	13:00:00	0.712252979	0.309552621	0.473538028	0.998244846	0.309886378														
12.07.2012	13:10:00	0.778017671	0.335142304	0.498659053	1.007187456	0.299556832														
12.07.2012	13:20:00	0.699103694	0.306906872	0.467492862	0.983527133	0.307237777														
12.07.2012	13:30:00	0.704159196	0.304674822	0.456868024	0.986901154	0.313173052														
12.07.2012	13:40:00	0.744552824	0.306193135	0.471116838	1.009852344	0.313489708														
12.07.2012	13:50:00	0.703948685	0.300576058	0.450721818	0.997965069	0.308959962														
12.07.2012	14:00:00	0.707636525	0.288151452	0.454506949	0.996800626	0.318972553														
12.07.2012	14:10:00	0.680818351	0.294219102	0.443987634	0.990576764	0.317965353														
12.07.2012	14:20:00	0.684287218	0.293726822	0.444548427	0.987910256	0.312421236														
12.07.2012	14:30:00	0.67221509	0.283298651	0.442596792	0.995660632	0.319054614														
12.07.2012	14:40:00	0.664437395	0.284586372	0.441339415	0.986901154	0.314220453														
12.07.2012	14:50:00	0.660118998	0.271470202	0.433756264	0.988596861	0.308821477														
12.07.2012	15:00:00	0.656110686	0.281632188	0.439993282	1.000446856	0.317177822														
13.07.2012	13:00:00	0.652273781	0.251986695	0.46134164	0.952273044	0.275907609														
13.07.2012	13:10:00	0.635548812	0.245525498	0.449512367	0.951052181	0.268833055														
13.07.2012	13:20:00	0.628640673	0.242856742	0.440391827	0.97021442	0.260484202														
13.07.2012	13:30:00	0.652273781	0.251986695	0.430585531	0.952273044	0.275907609														
13.07.2012	13:40:00	0.628640673	0.242856742	0.440391827	0.943992408	0.260484202														
13.07.2012	13:50:00	0.630162806	0.243444773	0.435798431	0.950659022	0.253861722														
13.07.2012	14:00:00	0.643362937	0.235462977	0.421509958	0.978811801	0.294646065														
13.07.2012	14:10:00	0.645479263	0.23938736	0.438274558	0.972508846	0.299556832														
13.07.2012	14:20:00	0.623963287	0.249361833	0.462623145	0.961200603	0.28083453														
13.07.2012	14:30:00	0.648306179	0.262102949	0.460668149	0.96408957	0.284251009														
13.07.2012	14:40:00	0.631500731	0.274456846	0.461537539	0.944994524	0.286200795														
13.07.2012	14:50:00	0.617729687	0.268471806	0.458754678	0.946933195	0.279959656														
13.07.2012	15:00:00	0.63181029	0.25346897	0.439993282	0.936588546	0.281935842														
14.07.2012	13:00:00	0.660970765	0.287264832	0.420743576	0.940845767	0.299556832														
14.07.2012	13:10:00	0.654085653	0.279285253	0.428535124	0.964970018	0.299556832														
14.07.2012	13:20:00	0.670627805	0.279803408	0.45535019	0.939905861	0.311227878														
14.07.2012	13:30:00	0.643362937	0.274706807	0.421509958	0.949150837	0.294646065														
14.07.2012	13:40:00	0.652273781	0.251986695	0.430585531	0.952273044	0.315322981														
14.07.2012	13:50:00	0.663921527	0.256486457	0.417404341	0.904659391	0.213969166														
14.07.2012	14:00:00	0.645479263	0.22442565	0.365228798	0.961200603	0.28083453														
14.07.2012	14:10:00	0.688511213	0.199489467	0.389577385	0.980047674	0.249630694														
14.07.2012	14:20:00	0.602447312	0.199489467	0.389577385	0.980047674	0.249630694														
14.07.2012	14:30:00	0.631135279	0.265985956	0.389577385	0.954918247	0.249630694														
14.07.2012	14:40:00	0.607509894	0.23469349	0.412493702	0.922397811	0.293683169														
14.07.2012	14:50:00	0.616577206	0.250106197	0.418650324	0.945166528	0.26825985														
14.07.2012	15:00:00	0.590152469	0.205189166	0.400708167	0.930506803	0.256762999														
15.07.2012	13:00:00	0.637510383	0.265985956	0.404006177	0.938165295	0.2958586														
15.07.2012	13:10:00	0.653649886	0.272719777	0.414234182	0.939013546	0.303348691														
15.07.2012	13:20:00	0.663921527	0.273585554	0.417404341	0.956354214	0.299556832														
15.07.2012	13:30:00	0.681521252	0.279487781	0.427150838	0.955173368	0.319324542														
15.07.2012	13:40:00	0.72033316	0.281632188	0.441957538	0.96547683	0.314660538														
15.07.2012	13:50:00	0.757993996	0.292828575	0.450337161	0.968289869	0.31146582														
15.07.2012	14:00:00	0.801967915	0.291804006	0.474879882	0.984302092	0.317814246														
15.07.2012	14:10:00	0.775369551	0.279899067	0.460300664	0.985382845	0.322599666														
15.07.2012	14:20:00	0.75876746	0.284984952	0.453181856	0.978509138	0.315859245														
