datetime               Putz         90degreen GrünwanEfeu   Optigruen                                        
24.10.2011 13:00:00      1.445873548       ###    ###    ###         0                                       
22.02.2012	14:50:00      0.397218008       ###    ###    ###       ###                                       
22.02.2012	15:00:00      0.408438855       ###    ###    ###       ###                                       
23.02.2012	13:00:00      0.364505937       ###    ###    ###       ###                                       
23.02.2012	13:10:00      0.385099492       ###    ###    ###       ###                                       
23.02.2012	13:20:00        0.3781963       ###    ###    ###       ###                                       
23.02.2012	13:30:00      0.378681167       ###    ###    ###       ###                                       
23.02.2012	13:40:00      0.405006596       ###    ###    ###       ###                                       
23.02.2012	13:50:00      0.385099492       ###    ###    ###       ###                                       
23.02.2012	14:00:00      0.366465646       ###    ###    ###       ###                                       
23.02.2012	14:10:00      0.378681167       ###    ###    ###       ###                                       
23.02.2012	14:20:00      0.399780705       ###    ###    ###       ###                                       
23.02.2012	14:30:00      0.351580194       ###    ###    ###       ###                                       
23.02.2012	14:40:00      0.352652085       ###    ###    ###       ###                                       
23.02.2012	14:50:00      0.344255607       ###    ###    ###       ###                                       
23.02.2012	15:00:00      0.368845293       ###    ###    ###       ###                                       
24.02.2012	13:00:00      0.418817881       ###    ###    ###       ###                                       
24.02.2012	13:10:00      0.386237998       ###    ###    ###       ###                                       
24.02.2012	13:20:00      0.402667208       ###    ###    ###       ###                                       
24.02.2012	13:30:00      0.352004125       ###    ###    ###       ###                                       
24.02.2012	13:40:00      0.335275026       ###    ###    ###       ###                                       
24.02.2012	13:50:00       0.32699741       ###    ###    ###0.30034722                                       
24.02.2012	14:00:00      0.338363701       ###    ###    ###       ###                                       
24.02.2012	14:10:00      0.332384724       ###    ###    ###       ###                                       
24.02.2012	14:20:00      0.328296738       ###    ###    ###       ###                                       
24.02.2012	14:30:00      0.348785286       ###    ###    ###       ###                                       
24.02.2012	14:40:00      0.339784755       ###    ###    ###       ###                                       
24.02.2012	14:50:00      0.343413906       ###    ###    ###       ###                                       
24.02.2012	15:00:00      0.341154205       ###    ###    ###0.26987102                                       
25.02.2012	13:00:00      0.394687957       ###    ###    ###       ###                                       
25.02.2012	13:10:00      0.394540134       ###    ###    ###       ###                                       
25.02.2012	13:20:00      0.3886756850.28314634    ###    ###       ###                                       
25.02.2012	13:30:00       0.36324902       ###    ###    ###       ###                                       
25.02.2012	13:40:00      0.359670037       ###    ###    ### 0.2980665                                       
25.02.2012	13:50:00       0.37303952       ###    ###    ###       ###                                       
25.02.2012	14:00:00      0.404126147       ###    ###    ###       ###                                       
25.02.2012	14:10:00      0.4023766830.24871414    ###    ###       ###                                       
25.02.2012	14:20:00      0.394540134       ###    ###    ###       ###                                       
25.02.2012	14:30:00      0.389922167       ###    ###    ###       ###                                       
25.02.2012	14:40:00       0.385566280.23938736    ###    ###       ###                                       
25.02.2012	14:50:00      0.416811721       ###    ###    ###       ###                                       
25.02.2012	15:00:00       0.40986031       ###    ###    ###       ###                                       
26.02.2012	13:00:00       0.35612649       ###    ###    ###       ###                                       
26.02.2012	13:10:00      0.370736807       ###    ###    ###       ###                                       
26.02.2012	13:20:00      0.380493039       ###    ###    ###       ###                                       
26.02.2012	13:30:00      0.3614683870.23938736    ###    ###       ###                                       
26.02.2012	13:40:00      0.333150587       ###    ###    ###       ###                                       
26.02.2012	13:50:00      0.380493039       ###    ###    ###       ###                                       
26.02.2012	14:00:00      0.383599105       ###    ###    ###       ###                                       
26.02.2012	14:10:00      0.367834758       ###    ###    ###       ###                                       
26.02.2012	14:20:00      0.354091481       ###    ###    ###       ###                                       
26.02.2012	14:30:00      0.364505937       ###    ###    ###       ###                                       
26.02.2012	14:40:00      0.375551571       ###    ###    ###       ###                                       
26.02.2012	14:50:00      0.3872875580.26931078    ###    ###       ###                                       
26.02.2012	15:00:00      0.384756266       ###    ###    ###       ###                                       
27.02.2012	13:00:00      0.406726701       ###    ###    ###       ###                                       
27.02.2012	13:10:00      0.385469306       ###    ###    ###       ###                                       
27.02.2012	13:20:00      0.368845293       ###    ###    ###       ###                                       
27.02.2012	13:30:00      0.3533951360.26127824    ###    ###       ###                                       
27.02.2012	13:40:00      0.3479975160.24719347    ###    ###0.30932499                                       
27.02.2012	13:50:00      0.350450438       ###    ###    ###       ###                                       
27.02.2012	14:00:00      0.356773992       ###    ###    ###       ###                                       
27.02.2012	14:10:00       0.36168627       ###    ###    ###       ###                                       
27.02.2012	14:20:00      0.375551571       ###    ###    ###0.29008468                                       
27.02.2012	14:30:00        0.3829589       ###    ###    ###       ###                                       
27.02.2012	14:40:00      0.396230254       ###    ###    ###       ###                                       
27.02.2012	14:50:00      0.408840566       ###    ###    ###       ###                                       
27.02.2012	15:00:00      0.418551298       ###    ###    ###0.28129719                                       
28.02.2012	13:00:00      0.372168224       ###    ###    ###       ###                                       
28.02.2012	13:10:00      0.360967044       ###    ###    ###       ###                                       
28.02.2012	13:20:00      0.370736807       ###    ###    ###       ###                                       
28.02.2012	13:30:00      0.362864018       ###    ###    ###       ###                                       
28.02.2012	13:40:00      0.354091481       ###    ###    ###       ###                                       
28.02.2012	13:50:00      0.362864018       ###    ###    ###       ###                                       
28.02.2012	14:00:00      0.3540914810.23938736    ###    ###       ###                                       
28.02.2012	14:10:00      0.349104277       ###    ###    ###       ###                                       
28.02.2012	14:20:00      0.357005814       ###    ###    ###0.22189395                                       
28.02.2012	14:30:00      0.3645059370.25346897    ###    ###       ###                                       
28.02.2012	14:40:00      0.375551571       ###    ###    ###       ###                                       
28.02.2012	14:50:00      0.379868256       ###    ###    ###       ###                                       
28.02.2012	15:00:00      0.373289212       ###    ###    ###       ###                                       
29.02.2012	13:00:00      0.326136891       ###    ###    ###       ###                                       
29.02.2012	13:10:00       0.38250623       ###    ###    ###0.22189395                                       
29.02.2012	13:20:00      0.401631541       ###    ###    ###       ###                                       
29.02.2012	13:30:00      0.403030954       ###    ###    ###       ###                                       
29.02.2012	13:40:00      0.390776635       ###    ###    ###       ###                                       
29.02.2012	13:50:00      0.368845293       ###    ###    ###       ###                                       
29.02.2012	14:00:00      0.390776635       ###    ###    ###       ###                                       
29.02.2012	14:10:00      0.401631541       ###    ###    ###       ###                                       
29.02.2012	14:20:00      0.397218008       ###    ###    ###       ###                                       
29.02.2012	14:30:00      0.399780705       ###    ###    ###       ###                                       
29.02.2012	14:40:00      0.405729822       ###    ###    ###       ###                                       
29.02.2012	14:50:00      0.399023544       ###    ###    ###       ###                                       
29.02.2012	15:00:00      0.429467391       ###    ###    ###       ###                                       
01.03.2012	13:00:00      0.398861669       ###    ###    ###       ###                                       
01.03.2012	13:10:00      0.410176893       ###    ###    ###       ###                                       
01.03.2012	13:20:00      0.407486228       ###    ###    ###0.24453619                                       
01.03.2012	13:30:00      0.410540848       ###    ###    ###       ###                                       
01.03.2012	13:40:00      0.399336504       ###    ###    ###       ###                                       
01.03.2012	13:50:00      0.415704884       ###    ###    ###       ###                                       
01.03.2012	14:00:00      0.396871092       ###    ###    ###       ###                                       
01.03.2012	14:10:00      0.398045545       ###    ###    ###       ###                                       
01.03.2012	14:20:00      0.410618133       ###    ###    ###       ###                                       
01.03.2012	14:30:00      0.410618133       ###    ###    ###       ###                                       
01.03.2012	14:40:00      0.413106728       ###    ###    ###       ###                                       
01.03.2012	14:50:00      0.406104919       ###    ###    ###       ###                                       
01.03.2012	15:00:00      0.432320995       ###    ###    ###       ###                                       
02.03.2012	13:00:00      0.404500338 0.2992342    ###    ###       ###                                       
02.03.2012	13:10:00      0.386804053       ###    ###    ###       ###                                       
02.03.2012	13:20:00      0.374856105       ###    ###    ###       ###                                       
02.03.2012	13:30:00      0.370124525       ###    ###    ###       ###                                       
02.03.2012	13:40:00      0.369874629       ###    ###    ###       ###                                       
02.03.2012	13:50:00      0.370291745       ###    ###    ###       ###                                       
02.03.2012	14:00:00      0.382936012       ###    ###    ###       ###                                       
02.03.2012	14:10:00      0.366904002       ###    ###    ###       ###                                       
02.03.2012	14:20:00      0.383123175       ###    ###    ###       ###                                       
02.03.2012	14:30:00      0.391921768       ###    ###    ###0.26115211                                       
02.03.2012	14:40:00      0.399023544       ###    ###    ###       ###                                       
02.03.2012	14:50:00      0.393434979       ###    ###    ###       ###                                       
02.03.2012	15:00:00      0.409482985       ###    ###    ###       ###                                       
03.03.2012	13:00:00      0.401631541       ###    ###    ###       ###                                       
03.03.2012	13:10:00      0.387728158       ###    ###    ###       ###                                       
03.03.2012	13:20:00      0.373823573       ###    ###    ###       ###                                       
03.03.2012	13:30:00      0.363815584       ###    ###    ###       ###                                       
03.03.2012	13:40:00      0.357598847       ###    ###    ###       ###                                       
03.03.2012	13:50:00      0.360326507       ###    ###    ###       ###                                       
03.03.2012	14:00:00      0.364784611       ###    ###    ###       ###                                       
03.03.2012	14:10:00      0.372168224       ###    ###    ###       ###                                       
03.03.2012	14:20:00      0.380878544       ###    ###    ###       ###                                       
03.03.2012	14:30:00      0.391163415       ###    ###    ###       ###                                       
03.03.2012	14:40:00      0.402213447       ###    ###    ###       ###                                       
03.03.2012	14:50:00      0.414701735       ###    ###    ###       ###                                       
03.03.2012	15:00:00      0.428432779       ###    ###    ###       ###                                       
04.03.2012	13:00:00      0.415131761       ###    ###    ###       ###                                       
04.03.2012	13:10:00      0.408912751       ###    ###    ###0.25850082                                       
04.03.2012	13:20:00      0.401891161       ###    ###    ###       ###                                       
04.03.2012	13:30:00       0.39650869       ###    ###    ###       ###                                       
04.03.2012	13:40:00      0.399506507       ###    ###    ###       ###                                       
04.03.2012	13:50:00      0.396023367       ###    ###    ###       ###                                       
04.03.2012	14:00:00        0.3956961       ###    ###    ###       ###                                       
04.03.2012	14:10:00      0.4076711130.26248614    ###    ###       ###                                       
04.03.2012	14:20:00      0.411427432       ###    ###    ###       ###                                       
04.03.2012	14:30:00      0.405984198       ###    ###    ###       ###                                       
04.03.2012	14:40:00      0.411278822       ###    ###    ###       ###                                       
04.03.2012	14:50:00       0.42126015       ###    ###    ###       ###                                       
04.03.2012	15:00:00      0.4260163130.26931078    ###    ###       ###                                       
05.03.2012	13:00:00       0.40139925       ###    ###    ###       ###                                       
05.03.2012	13:10:00       0.38635881       ###    ###    ###       ###                                       
05.03.2012	13:20:00      0.366465646       ###    ###    ###       ###                                       
05.03.2012	13:30:00      0.360267495       ###    ###    ###       ###                                       
05.03.2012	13:40:00      0.358025831       ###    ###    ###       ###                                       
05.03.2012	13:50:00      0.360326507       ###    ###    ###       ###                                       
05.03.2012	14:00:00      0.366162782       ###    ###    ###       ###                                       
05.03.2012	14:10:00      0.371184692       ###    ###    ###       ###                                       
05.03.2012	14:20:00       0.381897870.23320041    ###    ###       ###                                       
05.03.2012	14:30:00      0.391199553       ###    ###    ###       ###                                       
05.03.2012	14:40:00      0.401941681       ###    ###    ###       ###                                       
05.03.2012	14:50:00      0.415236144       ###    ###    ###       ###                                       
05.03.2012	15:00:00      0.427589602       ###    ###    ###       ###                                       
06.03.2012	13:00:00      0.409761734       ###    ###    ###0.24255614                                       
06.03.2012	13:10:00       0.38635881       ###    ###    ###       ###                                       
06.03.2012	13:20:00      0.368845293       ###    ###    ###       ###                                       
06.03.2012	13:30:00      0.3573797210.27378613    ###    ###       ###                                       
06.03.2012	13:40:00      0.361605359       ###    ###    ###       ###                                       
06.03.2012	13:50:00      0.358777555       ###    ###    ###       ###                                       
06.03.2012	14:00:00      0.3647846110.24707411    ###    ###       ###                                       
06.03.2012	14:10:00      0.374740444       ###    ###    ###       ###                                       
06.03.2012	14:20:00      0.389403883       ###    ###    ###       ###                                       
06.03.2012	14:30:00      0.391532489       ###    ###    ###       ###                                       
06.03.2012	14:40:00      0.407020441       ###    ###    ###       ###                                       
06.03.2012	14:50:00      0.416000646       ###    ###    ###       ###                                       
06.03.2012	15:00:00      0.424949585       ###    ###    ###       ###                                       
07.03.2012	13:00:00      0.403424539       ###    ###    ###       ###                                       
07.03.2012	13:10:00      0.384116782       ###    ###    ###       ###                                       
07.03.2012	13:20:00      0.366043936       ###    ###    ###       ###                                       
07.03.2012	13:30:00      0.357152791       ###    ###    ###       ###                                       
07.03.2012	13:40:00      0.362567075       ###    ###    ###       ###                                       
07.03.2012	13:50:00      0.364505937       ###    ###    ###       ###                                       
07.03.2012	14:00:00      0.366996866       ###    ###    ###       ###                                       
07.03.2012	14:10:00      0.373932814       ###    ###    ###0.29051848                                       
07.03.2012	14:20:00      0.3878144790.23938736    ###    ###       ###                                       
07.03.2012	14:30:00      0.393053003       ###    ###    ###       ###                                       
07.03.2012	14:40:00      0.410012296       ###    ###    ###       ###                                       
07.03.2012	14:50:00      0.423508696       ###    ###    ###       ###                                       
07.03.2012	15:00:00      0.432150655       ###    ###    ###       ###                                       
08.03.2012	13:00:00      0.403030954       ###    ###    ###       ###                                       
08.03.2012	13:10:00      0.3872875580.26931078    ###    ###       ###                                       
08.03.2012	13:20:00      0.388806332       ###    ###    ###       ###                                       
08.03.2012	13:30:00      0.385868922       ###    ###    ###       ###                                       
08.03.2012	13:40:00      0.389723328       ###    ###    ###       ###                                       
08.03.2012	13:50:00      0.401074493       ###    ###    ###       ###                                       
08.03.2012	14:00:00      0.393434979       ###    ###    ###       ###                                       
08.03.2012	14:10:00      0.406847535       ###    ###    ###       ###                                       
08.03.2012	14:20:00      0.393434979       ###    ###    ###       ###                                       
08.03.2012	14:30:00      0.398611755       ###    ###    ###       ###                                       
08.03.2012	14:40:00      0.389723328       ###    ###    ###       ###                                       
08.03.2012	14:50:00      0.375551571       ###    ###    ###       ###                                       
08.03.2012	15:00:00      0.403030954       ###    ###    ###       ###                                       
09.03.2012	13:00:00      0.3934349790.29312738    ###    ###0.24453619                                       
09.03.2012	13:10:00      0.386915523       ###    ###    ###       ###                                       
09.03.2012	13:20:00      0.383294902       ###    ###    ###       ###                                       
09.03.2012	13:30:00      0.3760775540.27492666    ###    ###       ###                                       
09.03.2012	13:40:00      0.399780705       ###    ###    ###       ###                                       
09.03.2012	13:50:00      0.405503537       ###    ###    ###       ###                                       
09.03.2012	14:00:00      0.390337066       ###    ###    ###       ###                                       
09.03.2012	14:10:00      0.3829360120.24880147    ###    ###       ###                                       
09.03.2012	14:20:00      0.395210408       ###    ###    ###       ###                                       
09.03.2012	14:30:00      0.397218008       ###    ###    ###0.28553076                                       
09.03.2012	14:40:00      0.410370922       ###    ###    ###       ###                                       
09.03.2012	14:50:00      0.4276150970.23894487    ###    ###       ###                                       
09.03.2012	15:00:00      0.421896233       ###    ###    ###       ###                                       
10.03.2012	13:00:00      0.400775184       ###    ###    ###       ###                                       
10.03.2012	13:10:00      0.380493039 0.2992342    ###    ###       ###                                       
10.03.2012	13:20:00      0.362374323       ###    ###    ###       ###                                       
10.03.2012	13:30:00      0.359697151       ###    ###    ###       ###                                       
10.03.2012	13:40:00      0.354380772       ###    ###    ###       ###                                       
10.03.2012	13:50:00      0.3625417010.24878594    ###    ###       ###                                       
10.03.2012	14:00:00      0.366162782       ###    ###    ###       ###                                       
10.03.2012	14:10:00      0.372760848       ###    ###    ###       ###                                       
10.03.2012	14:20:00      0.376680484       ###    ###    ###       ###                                       
10.03.2012	14:30:00       0.39064466       ###    ###    ###       ###                                       
10.03.2012	14:40:00      0.406726701       ###    ###    ###       ###                                       
10.03.2012	14:50:00      0.415218006       ###    ###    ###       ###                                       
10.03.2012	15:00:00      0.429333506       ###    ###    ###       ###                                       
11.03.2012	13:00:00       0.38250623       ###    ###    ###0.22189395                                       
11.03.2012	13:10:00      0.413106728       ###    ###    ###       ###                                       
11.03.2012	13:20:00      0.413106728       ###    ###    ###       ###                                       
11.03.2012	13:30:00      0.406847535       ###    ###    ###       ###                                       
11.03.2012	13:40:00      0.407288323       ###    ###    ###       ###                                       
11.03.2012	13:50:00      0.405729822       ###    ###    ###       ###                                       
11.03.2012	14:00:00       0.379383730.29312738    ###    ###0.24453619                                       
11.03.2012	14:10:00      0.413106728       ###    ###    ###       ###                                       
11.03.2012	14:20:00      0.384285328       ###    ###    ###       ###                                       
11.03.2012	14:30:00      0.393434979       ###    ###    ###       ###                                       
11.03.2012	14:40:00      0.384285328       ###    ###    ###       ###                                       
11.03.2012	14:50:00      0.413106728       ###    ###    ###       ###                                       
11.03.2012	15:00:00      0.418024665       ###    ###    ###       ###                                       
12.03.2012	13:00:00      0.397218008       ###    ###    ###       ###                                       
12.03.2012	13:10:00      0.403030954       ###    ###    ###       ###                                       
12.03.2012	13:20:00      0.390776635       ###    ###    ###       ###                                       
12.03.2012	13:30:00      0.413106728       ###    ###    ###       ###                                       
12.03.2012	13:40:00      0.368845293       ###    ###    ###       ###                                       
12.03.2012	13:50:00      0.399780705       ###    ###    ###       ###                                       
12.03.2012	14:00:00      0.399780705       ###    ###    ###       ###                                       
12.03.2012	14:10:00       0.35612649       ###    ###    ###       ###                                       
12.03.2012	14:20:00       0.38250623       ###    ###    ###0.22189395                                       
12.03.2012	14:30:00      0.397218008       ###    ###    ###       ###                                       
12.03.2012	14:40:00      0.399780705       ###    ###    ###       ###                                       
12.03.2012	14:50:00      0.390776635       ###    ###    ###       ###                                       
12.03.2012	15:00:00      0.403030954       ###    ###    ###       ###                                       
13.03.2012	13:00:00      0.416730471       ###    ###    ###       ###                                       
13.03.2012	13:10:00      0.413106728       ###    ###    ###       ###                                       
13.03.2012	13:20:00      0.416078719       ###    ###    ###       ###                                       
13.03.2012	13:30:00      0.393434979       ###    ###    ###       ###                                       
13.03.2012	13:40:00      0.394540134       ###    ###    ###       ###                                       
13.03.2012	13:50:00      0.407671113       ###    ###    ###       ###                                       
13.03.2012	14:00:00      0.420108537       ###    ###    ###       ###                                       
13.03.2012	14:10:00      0.389723328       ###    ###    ###       ###                                       
13.03.2012	14:20:00      0.401631541 0.2992342    ###    ###       ###                                       
13.03.2012	14:30:00      0.398611755       ###    ###    ###       ###                                       
13.03.2012	14:40:00      0.398611755       ###    ###    ###       ###                                       
13.03.2012	14:50:00      0.419561521 0.2992342    ###    ###       ###                                       
13.03.2012	15:00:00      0.384285328       ###    ###    ###       ###                                       
14.03.2012	13:00:00      0.416730471       ###    ###    ###       ###                                       
14.03.2012	13:10:00      0.423699208       ###    ###    ###       ###                                       
14.03.2012	13:20:00       0.41027723       ###    ###    ###       ###                                       
14.03.2012	13:30:00      0.415480905       ###    ###    ###       ###                                       
14.03.2012	13:40:00      0.410999041       ###    ###    ###0.24453619                                       
14.03.2012	13:50:00        0.4078995       ###    ###    ###       ###                                       
14.03.2012	14:00:00      0.386331292       ###    ###    ###       ###                                       
14.03.2012	14:10:00      0.3960610620.26727715    ###    ###       ###                                       
14.03.2012	14:20:00      0.409828103       ###    ###    ###       ###                                       
14.03.2012	14:30:00      0.413106728       ###    ###    ###       ###                                       
14.03.2012	14:40:00      0.413106728       ###    ###    ###       ###                                       
14.03.2012	14:50:00      0.408006645       ###    ###    ###       ###                                       
14.03.2012	15:00:00       0.43350706       ###    ###    ###0.22189395                                       
15.03.2012	13:00:00      0.397806479       ###    ###    ###       ###                                       
15.03.2012	13:10:00      0.374931849       ###    ###    ###       ###                                       
15.03.2012	13:20:00       0.36055173       ###    ###    ###       ###                                       
15.03.2012	13:30:00      0.3582497370.27896088    ###    ###       ###                                       
15.03.2012	13:40:00      0.353652162       ###    ###    ###       ###                                       
15.03.2012	13:50:00      0.360047148       ###    ###    ###       ###                                       
15.03.2012	14:00:00      0.362980807       ###    ###    ###       ###                                       
15.03.2012	14:10:00      0.376295237       ###    ###    ###       ###                                       
15.03.2012	14:20:00      0.385099492       ###    ###    ###       ###                                       
15.03.2012	14:30:00      0.396790125       ###    ###    ###       ###                                       
15.03.2012	14:40:00      0.410980964       ###    ###    ###       ###                                       
15.03.2012	14:50:00      0.423960107       ###    ###    ###0.28037339                                       
15.03.2012	15:00:00      0.435366045       ###    ###    ###       ###                                       
16.03.2012	13:00:00      0.389158512       ###    ###    ###       ###                                       
16.03.2012	13:10:00      0.375551571       ###    ###    ###       ###                                       
16.03.2012	13:20:00      0.363437004       ###    ###    ###       ###                                       
16.03.2012	13:30:00      0.358025831       ###    ###    ###       ###                                       
16.03.2012	13:40:00      0.360326507       ###    ###    ###       ###                                       
16.03.2012	13:50:00      0.362291777       ###    ###    ###       ###                                       
16.03.2012	14:00:00      0.369159204       ###    ###    ###       ###                                       
16.03.2012	14:10:00      0.376680484       ###    ###    ###       ###                                       
16.03.2012	14:20:00      0.386555445       ###    ###    ###       ###                                       
16.03.2012	14:30:00      0.3996602160.24241758    ###    ###       ###                                       
16.03.2012	14:40:00      0.406629445       ###    ###    ###       ###                                       
16.03.2012	14:50:00      0.419344917       ###    ###    ###       ###                                       
16.03.2012	15:00:00      0.434671843       ###    ###    ###       ###                                       
17.03.2012	13:00:00      0.393788788       ###    ###    ###       ###                                       
17.03.2012	13:10:00      0.3743361940.30988655    ###    ###0.28113748                                       
17.03.2012	13:20:00      0.360267495       ###    ###    ###       ###                                       
17.03.2012	13:30:00      0.361605359       ###    ###    ###       ###                                       
17.03.2012	13:40:00      0.357689972       ###    ###    ###       ###                                       
17.03.2012	13:50:00      0.359832784       ###    ###    ###       ###                                       
17.03.2012	14:00:00       0.36759497       ###    ###    ###       ###                                       
17.03.2012	14:10:00      0.373685012       ###    ###    ###       ###                                       
17.03.2012	14:20:00      0.390460045       ###    ###    ###       ###                                       
17.03.2012	14:30:00      0.401218765       ###    ###    ###       ###                                       
17.03.2012	14:40:00      0.412389529       ###    ###    ###0.28603517                                       
17.03.2012	14:50:00      0.418642497       ###    ###    ###       ###                                       
17.03.2012	15:00:00      0.429072206       ###    ###    ###       ###                                       
18.03.2012	13:00:00      0.391999085       ###    ###    ###       ###                                       
18.03.2012	13:10:00      0.3755515710.31518085    ###    ###       ###                                       
18.03.2012	13:20:00      0.362374323       ###    ###    ###       ###                                       
18.03.2012	13:30:00      0.361605359       ###    ###    ###       ###                                       
18.03.2012	13:40:00      0.359223242       ###    ###    ###       ###                                       
18.03.2012	13:50:00       0.36110728       ###    ###    ###       ###                                       
18.03.2012	14:00:00      0.370971674       ###    ###    ###       ###                                       
18.03.2012	14:10:00      0.377075107       ###    ###    ###       ###                                       
18.03.2012	14:20:00      0.388806332 0.2487751    ###    ###       ###                                       
18.03.2012	14:30:00      0.402714106       ###    ###    ###       ###                                       
18.03.2012	14:40:00      0.409761734       ###    ###    ###       ###                                       
18.03.2012	14:50:00       0.41499306       ###    ###    ###0.28040708                                       
18.03.2012	15:00:00      0.426634152       ###    ###    ###0.27918395                                       
19.03.2012	13:00:00      0.418884445       ###    ###    ###       ###                                       
19.03.2012	13:10:00      0.409692623       ###    ###    ###0.24756763                                       
19.03.2012	13:20:00       0.42326509       ###    ###    ###       ###                                       
19.03.2012	13:30:00      0.416309106       ###    ###    ###       ###                                       
19.03.2012	13:40:00       0.41991618       ###    ###    ###       ###                                       
19.03.2012	13:50:00      0.408159342       ###    ###    ###       ###                                       
19.03.2012	14:00:00      0.413106728       ###    ###    ###       ###                                       
19.03.2012	14:10:00      0.404126147       ###    ###    ###       ###                                       
19.03.2012	14:20:00      0.408803533       ###    ###    ###       ###                                       
19.03.2012	14:30:00      0.426763149       ###    ###    ###0.24756763                                       
19.03.2012	14:40:00      0.426953881       ###    ###    ###       ###                                       
19.03.2012	14:50:00      0.4131067280.26458603    ###    ###       ###                                       
19.03.2012	15:00:00      0.4176215560.26162553    ###    ###       ###                                       
20.03.2012	13:00:00      0.395833973       ###    ###    ###       ###                                       
20.03.2012	13:10:00      0.375551571       ###    ###    ###       ###                                       
20.03.2012	13:20:00      0.362784945       ###    ###    ###       ###                                       
20.03.2012	13:30:00      0.357598847       ###    ###    ###       ###                                       
20.03.2012	13:40:00      0.358156664       ###    ###    ###       ###                                       
20.03.2012	13:50:00      0.364774153       ###    ###    ###       ###                                       
20.03.2012	14:00:00      0.369756022       ###    ###    ### 0.2958586                                       
20.03.2012	14:10:00      0.377010024       ###    ###    ###       ###                                       
20.03.2012	14:20:00       0.38965195       ###    ###    ###0.29077861                                       
20.03.2012	14:30:00      0.402235498       ###    ###    ###       ###                                       
20.03.2012	14:40:00      0.4110342860.24419112    ###    ###0.28553076                                       
20.03.2012	14:50:00      0.423699208       ###    ###    ###       ###                                       
20.03.2012	15:00:00      0.436199651       ###    ###    ###0.28374172                                       
21.03.2012	13:00:00      0.388636992       ###    ###    ###       ###                                       
21.03.2012	13:10:00      0.373211686       ###    ###    ###       ###                                       
21.03.2012	13:20:00      0.360741087       ###    ###    ###       ###                                       
21.03.2012	13:30:00      0.355760293       ###    ###    ###       ###                                       
21.03.2012	13:40:00      0.353952948       ###    ###    ###       ###                                       
21.03.2012	13:50:00      0.357061614       ###    ###    ###       ###                                       
21.03.2012	14:00:00       0.36376807       ###    ###    ###       ###                                       
21.03.2012	14:10:00      0.373052654       ###    ###    ###       ###                                       
21.03.2012	14:20:00       0.38635881       ###    ###    ###       ###                                       
21.03.2012	14:30:00      0.397624023       ###    ###    ###       ###                                       
21.03.2012	14:40:00      0.408381651       ###    ###    ###0.28389373                                       
21.03.2012	14:50:00      0.418254475       ###    ###    ###       ###                                       
21.03.2012	15:00:00      0.430712494       ###    ###    ###       ###                                       
22.03.2012	13:00:00      0.393094637       ###    ###    ###       ###                                       
22.03.2012	13:10:00      0.3755515710.31518085    ###    ###       ###                                       
22.03.2012	13:20:00      0.367339802       ###    ###    ###       ###                                       
22.03.2012	13:30:00      0.363876393       ###    ###    ###       ###                                       
22.03.2012	13:40:00      0.366545538       ###    ###    ###       ###                                       
22.03.2012	13:50:00      0.364234727       ###    ###    ###       ###                                       
22.03.2012	14:00:00      0.370518406       ###    ###    ###       ###                                       
22.03.2012	14:10:00      0.378958793       ###    ###    ###       ###                                       
22.03.2012	14:20:00      0.3904600450.24889045    ###    ###       ###                                       
22.03.2012	14:30:00      0.401110888       ###    ###    ###       ###                                       
22.03.2012	14:40:00      0.408303161       ###    ###    ###       ###                                       
22.03.2012	14:50:00      0.418419998       ###    ###    ###       ###                                       
22.03.2012	15:00:00      0.432778477       ###    ###    ###       ###                                       
23.03.2012	13:00:00      0.391739139       ###    ###    ###       ###                                       
23.03.2012	13:10:00      0.378467344       ###    ###    ###       ###                                       
23.03.2012	13:20:00      0.366942939       ###    ###    ###       ###                                       
23.03.2012	13:30:00      0.365483164       ###    ###    ###       ###                                       
23.03.2012	13:40:00      0.367205981       ###    ###    ###       ###                                       
23.03.2012	13:50:00      0.372082272       ###    ###    ###       ###                                       
23.03.2012	14:00:00      0.374740444       ###    ###    ###       ###                                       
23.03.2012	14:10:00      0.382352304       ###    ###    ###       ###                                       
23.03.2012	14:20:00      0.390776635       ###    ###    ###       ###                                       
23.03.2012	14:30:00      0.403960454       ###    ###    ###       ###                                       
23.03.2012	14:40:00      0.413852408       ###    ###    ###       ###                                       
23.03.2012	14:50:00      0.427475658       ###    ###    ###       ###                                       
23.03.2012	15:00:00      0.432481918       ###    ###    ###       ###                                       
24.03.2012	13:00:00      0.396129739       ###    ###    ###       ###                                       
24.03.2012	13:10:00       0.39095274       ###    ###    ###0.28349227                                       
24.03.2012	13:20:00      0.382064026       ###    ###    ###       ###                                       
24.03.2012	13:30:00      0.375042694       ###    ###    ###       ###                                       
24.03.2012	13:40:00      0.376502334       ###    ###    ###       ###                                       
24.03.2012	13:50:00      0.377310595       ###    ###    ###       ###                                       
24.03.2012	14:00:00      0.387871702       ###    ###    ###       ###                                       
24.03.2012	14:10:00      0.396871092       ###    ###    ###       ###                                       
24.03.2012	14:20:00      0.407107253       ###    ###    ###       ###                                       
24.03.2012	14:30:00      0.417801123       ###    ###    ###       ###                                       
24.03.2012	14:40:00      0.423699208       ###    ###    ###0.28951252                                       
24.03.2012	14:50:00      0.433460527       ###    ###    ###       ###                                       
24.03.2012	15:00:00       0.43869741       ###    ###    ###       ###                                       
