datetime,BV,GS,LS,LT,LF
2012-09-01 03:00:00,52.46,0.998,87.15534,,
2012-09-01 04:00:00,52.41,0.998,87.15534,,
2012-09-01 05:00:00,52.41,0.998,87.15534,,
2012-09-01 06:00:00,52.51,0.998,87.15534,,
2012-09-01 07:00:00,52.77,0.998,87.15534,,
2012-09-01 08:00:00,53.09,0.998,87.15534,,
2012-09-01 09:00:00,53.61,0.998,87.15534,,
2012-09-01 10:00:00,54.58,0.998,87.15534,,
2012-09-01 11:00:00,55.2,0.995,86.89335,,
2012-09-01 12:00:00,55.51,0.997,87.06801,,
2012-09-01 13:00:00,55.45,0.992,86.63136,,
2012-09-01 14:00:00,55.31,0.998,87.15534,,
2012-09-01 15:00:00,56.95,0.96,83.8368,,
2012-09-01 16:00:00,56.88,0.979,85.49607,,
2012-09-01 17:00:00,56.38,0.998,87.15534,,
2012-09-01 18:00:00,55.89,0.995,86.89335,,
2012-09-01 19:00:00,55.16,0.998,87.15534,,
2012-09-01 20:00:00,54.84,0.993,86.71869,,
2012-09-01 21:00:00,53.71,0.998,87.15534,,
2012-09-01 22:00:00,53.2,0.998,87.15534,,
2012-09-01 23:00:00,53.58,0.998,87.15534,,
2012-09-02 00:00:00,53.84,0.998,87.15534,,
2012-09-02 01:00:00,53.06,0.998,87.15534,,
2012-09-02 02:00:00,53.58,0.998,87.15534,,
2012-09-02 03:00:00,52.89,0.998,87.15534,,
2012-09-02 04:00:00,53.07,0.998,87.15534,,
2012-09-02 05:00:00,53.06,0.998,87.15534,,
2012-09-02 06:00:00,52.89,0.998,87.15534,,
2012-09-02 07:00:00,54.2,0.998,87.15534,,
2012-09-02 08:00:00,55.38,0.998,87.15534,,
2012-09-02 09:00:00,58.91,0.889,77.63637,,
2012-09-02 10:00:00,61.01,0.786,68.64138,,
2012-09-02 11:00:00,62.89,0.708,61.82964,,
2012-09-02 12:00:00,64.69,0.6296,54.982968,,
2012-09-02 13:00:00,65.37,0.6321,55.201293,,
2012-09-02 14:00:00,65.97,0.6363,55.568079,,
2012-09-02 15:00:00,65.86,0.6265,54.712245,,
2012-09-02 16:00:00,66.29,0.6136,53.585688,,
2012-09-02 17:00:00,64.82,0.6965,60.825345,,
2012-09-02 18:00:00,60.47,0.935,81.65355,,
2012-09-02 19:00:00,57.28,0.998,87.15534,,
2012-09-02 20:00:00,55.55,0.998,87.15534,,
2012-09-02 21:00:00,54.85,0.998,87.15534,,
2012-09-02 22:00:00,54.06,0.998,87.15534,,
2012-09-02 23:00:00,53.52,0.998,87.15534,,
2012-09-03 00:00:00,52.73,0.998,87.15534,,
2012-09-03 01:00:00,52.42,0.998,87.15534,,
2012-09-03 02:00:00,51.59,0.998,87.15534,,
2012-09-03 03:00:00,51.82,0.998,87.15534,,
2012-09-03 04:00:00,51.45,0.998,87.15534,,
2012-09-03 05:00:00,51.26,0.998,87.15534,,
2012-09-03 06:00:00,51.59,0.998,87.15534,,
2012-09-03 07:00:00,55.21,0.998,87.15534,,
2012-09-03 08:00:00,59.7,0.876,76.50108,,
2012-09-03 09:00:00,62.22,0.741,64.71153,,
2012-09-03 10:00:00,63.51,0.6855,59.864715,,
2012-09-03 11:00:00,64.17,0.6567,57.349611,,
2012-09-03 12:00:00,65.48,0.6131,53.542023,,
2012-09-03 13:00:00,66.01,0.5831,50.922123,,
2012-09-03 14:00:00,66.69,0.5822,50.843526,,
2012-09-03 15:00:00,67.13,0.5576,48.695208,,
2012-09-03 16:00:00,66.43,0.6094,53.218902,,
2012-09-03 17:00:00,64.36,0.684,59.73372,,
2012-09-03 18:00:00,61.79,0.771,67.33143,,
2012-09-03 19:00:00,60.57,0.797,69.60201,,
2012-09-03 20:00:00,60.07,0.817,71.34861,,
2012-09-03 21:00:00,58.73,0.886,77.37438,,
2012-09-03 22:00:00,59.87,0.791,69.07803,,
2012-09-03 23:00:00,59.18,0.81,70.7373,,
2012-09-04 00:00:00,59.7,0.801,69.95133,,
2012-09-04 01:00:00,57.96,0.897,78.33501,,
2012-09-04 02:00:00,58.72,0.859,75.01647,,
2012-09-04 03:00:00,56.71,0.95,82.9635,,
2012-09-04 04:00:00,56.07,0.972,84.88476,,
2012-09-04 05:00:00,55.36,0.997,87.06801,,
2012-09-04 06:00:00,55.94,0.978,85.40874,,
2012-09-04 07:00:00,57.3,0.997,87.06801,,
2012-09-04 08:00:00,60.13,0.785,68.55405,,
2012-09-04 09:00:00,61.34,0.724,63.22692,,
2012-09-04 10:00:00,62.03,0.721,62.96493,,
2012-09-04 11:00:00,63.71,0.6435,56.196855,,
2012-09-04 12:00:00,64.26,0.6133,53.559489,,
2012-09-04 13:00:00,64.6,0.5985,52.267005,,
2012-09-04 14:00:00,64.4,0.6177,53.943741,,
2012-09-04 15:00:00,64.92,0.6015,52.528995,,
2012-09-04 16:00:00,64.52,0.6331,55.288623,,
2012-09-04 17:00:00,64.53,0.6141,53.629353,,
2012-09-04 18:00:00,62.83,0.6386,55.768938,,
2012-09-04 19:00:00,57.9,0.902,78.77166,,
2012-09-04 20:00:00,56.1,0.996,86.98068,,
2012-09-04 21:00:00,56.02,0.998,87.15534,,
2012-09-04 22:00:00,55.56,0.998,87.15534,,
2012-09-04 23:00:00,53.87,0.998,87.15534,,
2012-09-05 00:00:00,53.29,0.998,87.15534,,
2012-09-05 01:00:00,52.92,0.998,87.15534,,
2012-09-05 02:00:00,52.05,0.998,87.15534,,
2012-09-05 03:00:00,51.49,0.998,87.15534,,
2012-09-05 04:00:00,51.49,0.998,87.15534,,
2012-09-05 05:00:00,50.58,0.998,87.15534,,
2012-09-05 06:00:00,50.85,0.998,87.15534,,
2012-09-05 07:00:00,55.12,0.998,87.15534,,
2012-09-05 08:00:00,57.13,0.998,87.15534,,
2012-09-05 09:00:00,62.15,0.716,62.52828,,
2012-09-05 10:00:00,65.26,0.6087,53.157771,,
2012-09-05 11:00:00,65.95,0.5271,46.031643,,
2012-09-05 12:00:00,67.09,0.5177,45.210741,,
2012-09-05 13:00:00,67.34,0.5576,48.695208,,
2012-09-05 14:00:00,66.68,0.5827,50.887191,,
2012-09-05 15:00:00,67.06,0.5441,47.516253,,
2012-09-05 16:00:00,66.68,0.5628,49.149324,,
2012-09-05 17:00:00,61.9,0.6713,58.624629,,
2012-09-05 18:00:00,60.97,0.684,59.73372,,
2012-09-05 19:00:00,58.87,0.846,73.88118,,
2012-09-05 20:00:00,58.3,0.895,78.16035,,
2012-09-05 21:00:00,57.7,0.923,80.60559,,
2012-09-05 22:00:00,57.75,0.919,80.25627,,
2012-09-05 23:00:00,57.75,0.903,78.85899,,
2012-09-06 00:00:00,58.94,0.829,72.39657,,
2012-09-06 01:00:00,57.74,0.914,79.81962,,
2012-09-06 02:00:00,56.71,0.994,86.80602,,
2012-09-06 03:00:00,55.94,0.998,87.15534,,
2012-09-06 04:00:00,55.79,0.998,87.15534,,
2012-09-06 05:00:00,55.75,0.998,87.15534,,
2012-09-06 06:00:00,55.52,0.998,87.15534,,
2012-09-06 07:00:00,56.61,0.998,87.15534,,
2012-09-06 08:00:00,58.81,0.863,75.36579,,
2012-09-06 09:00:00,60.25,0.745,65.06085,,
2012-09-06 10:00:00,59.42,0.75,65.4975,,
2012-09-06 11:00:00,59.79,0.72,62.8776,,
2012-09-06 12:00:00,59.33,0.724,63.22692,,
2012-09-06 13:00:00,59.97,0.6226,54.371658,,
2012-09-06 14:00:00,60.87,0.5786,50.529138,,
2012-09-06 15:00:00,60.98,0.5834,50.948322,,
2012-09-06 16:00:00,60.25,0.6035,52.703655,,
2012-09-06 17:00:00,58.98,0.6277,54.817041,,
2012-09-06 18:00:00,57.71,0.6812,59.489196,,
2012-09-06 19:00:00,55.09,0.783,68.37939,,
2012-09-06 20:00:00,52.34,0.947,82.70151,,
2012-09-06 21:00:00,49.85,0.998,87.15534,,
2012-09-06 22:00:00,48.69,0.998,87.15534,,
2012-09-06 23:00:00,47.89,0.999,87.24267,,
2012-09-07 00:00:00,47.58,0.999,87.24267,,
2012-09-07 01:00:00,47.14,0.999,87.24267,,
2012-09-07 02:00:00,46.88,0.999,87.24267,,
2012-09-07 03:00:00,45.69,0.998,87.15534,,
2012-09-07 04:00:00,45.05,0.998,87.15534,,
2012-09-07 05:00:00,44.87,0.998,87.15534,,
2012-09-07 06:00:00,44.84,0.998,87.15534,,
2012-09-07 07:00:00,49.29,0.999,87.24267,,
2012-09-07 08:00:00,52.76,0.959,83.74947,,
2012-09-07 09:00:00,56.78,0.743,64.88619,,
2012-09-07 10:00:00,58.33,0.6792,59.314536,,
2012-09-07 11:00:00,60.09,0.6217,54.293061,,
2012-09-07 12:00:00,61.47,0.557,48.64281,,
2012-09-07 13:00:00,61.68,0.5709,49.856697,,
2012-09-07 14:00:00,63.25,0.5076,44.328708,,
2012-09-07 15:00:00,63.31,0.5114,44.660562,,
2012-09-07 16:00:00,63.74,0.5125,44.756625,,
2012-09-07 17:00:00,63.65,0.5324,46.494492,,
2012-09-07 18:00:00,59.12,0.768,67.06944,,
2012-09-07 19:00:00,52.81,0.998,87.15534,,
2012-09-07 20:00:00,51.45,0.998,87.15534,,
2012-09-07 21:00:00,49.96,0.998,87.15534,,
2012-09-07 22:00:00,48.5,0.998,87.15534,,
2012-09-07 23:00:00,48.58,0.999,87.24267,,
2012-09-08 00:00:00,47.5,0.999,87.24267,,
2012-09-08 01:00:00,47.34,0.999,87.24267,,
2012-09-08 02:00:00,45.89,0.999,87.24267,,
2012-09-08 03:00:00,45.54,0.998,87.15534,,
2012-09-08 04:00:00,45.31,0.998,87.15534,,
2012-09-08 05:00:00,45.11,0.998,87.15534,,
2012-09-08 06:00:00,45.15,0.998,87.15534,,
2012-09-08 07:00:00,50.94,0.999,87.24267,,
2012-09-08 08:00:00,54.51,0.917,80.08161,,
2012-09-08 09:00:00,59.87,0.6927,60.493491,,
2012-09-08 10:00:00,63.27,0.4068,35.525844,,
2012-09-08 11:00:00,64.99,0.4108,35.875164,,
2012-09-08 12:00:00,65.39,0.371,32.39943,,
2012-09-08 13:00:00,66.89,0.3869,33.787977,,
2012-09-08 14:00:00,66.61,0.3484,30.425772,,
2012-09-08 15:00:00,67.82,0.3282,28.661706,,
2012-09-08 16:00:00,68.44,0.3449,30.120117,,
2012-09-08 17:00:00,67.36,0.4678,40.852974,,
2012-09-08 18:00:00,61.43,0.708,61.82964,,
2012-09-08 19:00:00,53.85,0.995,86.89335,,
2012-09-08 20:00:00,52.17,0.998,87.15534,,
2012-09-08 21:00:00,51.41,0.998,87.15534,,
2012-09-08 22:00:00,50.13,0.998,87.15534,,
2012-09-08 23:00:00,49.76,0.998,87.15534,,
2012-09-09 00:00:00,49.36,0.999,87.24267,,
2012-09-09 01:00:00,48.51,0.999,87.24267,,
2012-09-09 02:00:00,47.93,0.999,87.24267,,
2012-09-09 03:00:00,47.54,0.999,87.24267,,
2012-09-09 04:00:00,47.7,0.999,87.24267,,
2012-09-09 05:00:00,47.71,0.999,87.24267,,
2012-09-09 06:00:00,48.6,0.999,87.24267,,
2012-09-09 07:00:00,52.47,0.999,87.24267,,
2012-09-09 08:00:00,57.5,0.793,69.25269,,
2012-09-09 09:00:00,62.53,0.625,54.58125,,
2012-09-09 10:00:00,64.41,0.5259,45.926847,,
2012-09-09 11:00:00,65.99,0.5162,45.079746,,
2012-09-09 12:00:00,66.73,0.4734,41.342022,,
2012-09-09 13:00:00,67.29,0.4529,39.551757,,
2012-09-09 14:00:00,66.76,0.4494,39.246102,,
2012-09-09 15:00:00,68.41,0.4292,37.482036,,
2012-09-09 16:00:00,67.78,0.4294,37.499502,,
2012-09-09 17:00:00,67.57,0.5124,44.747892,,
2012-09-09 18:00:00,61.37,0.752,65.67216,,
2012-09-09 19:00:00,54.8,0.998,87.15534,,
2012-09-09 20:00:00,52.97,0.998,87.15534,,
2012-09-09 21:00:00,51.88,0.998,87.15534,,
2012-09-09 22:00:00,51.48,0.998,87.15534,,
2012-09-09 23:00:00,49.98,0.998,87.15534,,
2012-09-10 00:00:00,49.59,0.998,87.15534,,
2012-09-10 01:00:00,48.77,0.999,87.24267,,
2012-09-10 02:00:00,48.46,0.999,87.24267,,
2012-09-10 03:00:00,48.08,0.999,87.24267,,
2012-09-10 04:00:00,47.7,0.999,87.24267,,
2012-09-10 05:00:00,47.34,0.999,87.24267,,
2012-09-10 06:00:00,47.33,0.999,87.24267,,
2012-09-10 07:00:00,51.6,0.999,87.24267,,
2012-09-10 08:00:00,55.29,0.998,87.15534,,
2012-09-10 09:00:00,60.57,0.79,68.9907,,
2012-09-10 10:00:00,64.38,0.5639,49.245387,,
2012-09-10 11:00:00,65.92,0.5324,46.494492,,
2012-09-10 12:00:00,67.59,0.4875,42.573375,,
2012-09-10 13:00:00,67.9,0.4628,40.416324,,
2012-09-10 14:00:00,67.84,0.4272,37.307376,,
2012-09-10 15:00:00,68.62,0.4163,36.355479,,
2012-09-10 16:00:00,67.97,0.4067,35.517111,,
2012-09-10 17:00:00,67.67,0.5506,48.083898,,
2012-09-10 18:00:00,61.76,0.773,67.50609,,
2012-09-10 19:00:00,54.78,0.998,87.15534,,
2012-09-10 20:00:00,53.42,0.998,87.15534,,
2012-09-10 21:00:00,52.05,0.998,87.15534,,
2012-09-10 22:00:00,51.48,0.998,87.15534,,
2012-09-10 23:00:00,50.36,0.998,87.15534,,
2012-09-11 00:00:00,50.18,0.998,87.15534,,
2012-09-11 01:00:00,50.1,0.998,87.15534,,
2012-09-11 02:00:00,49.1,0.999,87.24267,,
2012-09-11 03:00:00,49.1,0.999,87.24267,,
2012-09-11 04:00:00,48.57,0.999,87.24267,,
2012-09-11 05:00:00,48.38,0.999,87.24267,,
2012-09-11 06:00:00,48.88,0.999,87.24267,,
2012-09-11 07:00:00,53.05,0.999,87.24267,,
2012-09-11 08:00:00,57.55,0.985,86.02005,,
2012-09-11 09:00:00,62.19,0.711,62.09163,,
2012-09-11 10:00:00,65.36,0.6002,52.415466,,
2012-09-11 11:00:00,67.52,0.5031,43.935723,,
2012-09-11 12:00:00,68.46,0.4711,41.141163,,
