11/05/2011 14:50,0.009,0.008,0.01,0.01,0.007,0.009,0.009,0.007,0.002,0.052,0.092,0.048,0.081,0.033,0.036,0,0,0,0,0,0
11/05/2011 15:00,0.009,0.01,0.013,0.012,0.008,0.011,0.01,0.007,0.002,0.065,0.15,0.08,0.133,0.046,0.044,0,0,0,0,0,0
11/05/2011 15:10,0.007,0.009,0.011,0.007,0.007,0.008,0.011,0.006,0.002,0.056,0.143,0.072,0.13,0.053,0.043,0,0,0,0,0,0
11/05/2011 15:20,0.007,0.009,0.013,0.008,0.009,0.008,0.009,0.007,0.002,0.067,0.205,0.089,0.187,0.084,0.063,0,0,0,0,0,0
11/05/2011 15:30,0.004,0.003,0.004,0.004,0.004,0.005,0.005,0.004,0.001,0.027,0.033,0.029,0.032,0.024,0.029,0,0,0,0,0,0
11/05/2011 15:40,0.003,0.003,0.003,0.003,0.003,0.004,0.004,0.003,0.001,0.022,0.024,0.022,0.026,0.023,0.03,0,0,0,0,0,0
11/05/2011 15:50,0.002,0.002,0.003,0.003,0.002,0.003,0.003,0.002,0.001,0.017,0.018,0.016,0.016,0.014,0.016,0,0,0,0,0,0
11/05/2011 16:00,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.001,0.013,0.013,0.012,0.012,0.011,0.012,0,0,0,0,0,0
11/05/2011 16:10,0.001,0.001,0.002,0.002,0.001,0.002,0.002,0.001,0,0.009,0.009,0.009,0.009,0.008,0.008,0,0,0,0,0,0
11/05/2011 16:20,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0,0.006,0.006,0.005,0.005,0.005,0.005,0,0,0,0,0,0
11/05/2011 16:30,0,0,0,0,0,0,0,0,0,0.002,0.002,0.002,0.002,0.002,0.002,0,0,0,0,0,0
11/05/2011 16:40,0,0,0,0,0,0,0,0,0,0.001,0.001,0.001,0.001,0.001,0,0,0,0,0,0,0
11/05/2011 16:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 17:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 17:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 17:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 17:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 17:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 17:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 18:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
11/05/2011 18:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.001,0,0,0,0,0
11/05/2011 18:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.007,0,0,0,0,0
11/05/2011 18:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0
11/05/2011 18:40,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0
11/05/2011 18:50,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.017,0,0,0,0,0
11/05/2011 19:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.016,0,0,0,0,0
11/05/2011 19:10,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.014,0,0,0,0,0
11/05/2011 19:20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.013,0,0,0,0,0
11/05/2011 19:30,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.012,0,0,0,0,0
